anime_id,name,genre,type,episodes,rating,members
2967,Saishuu Shiken Kujira,"Comedy, Ecchi, Mystery, School, Supernatural",ONA,12,5.26,3264
32384,The New A-Class.: Next Stage with YOU,"Cars, Music",ONA,1,5.24,342
23401,Tobacco wa Dasai,"School, Slice of Life",ONA,1,5.26,222
23387,Master of Torque,"Action, Sci-Fi",ONA,4,5.25,693
33871,Estima: Sense of Wonder,"Comedy, Historical, Sci-Fi",ONA,13,5.24,127
9689,Agukaru,"Magic, Slice of Life, Supernatural",ONA,5,5.21,955
29731,Beppu x Peeping Life,"Comedy, Slice of Life",ONA,1,5.21,161
24807,Kawaii Cook-san,Slice of Life,ONA,1,5.21,115
5322,Mugen Kouro,"Action, Sci-Fi, Space",ONA,4,5.21,891
32296,Present Made no Michinori,"Action, Music",ONA,1,5.19,178
18841,PES: Peace Eco Smile - Drive your Heart,"Cars, Romance, Sci-Fi",ONA,1,5.16,449
14235,Salad Land,Fantasy,ONA,1,5.17,168
5880,Oshiruko,Comedy,ONA,1,5.16,749
10859,Sorette♡Dakara ne!,Slice of Life,ONA,1,5.15,1223
3960,Armored Core: Fort Tower Song,"Action, Mecha, Sci-Fi",ONA,1,5.13,903
18047,Seiyuu Deka,"Comedy, Magic",ONA,1,5.12,170
32739,JRA Hokan Keikaku,"Action, Mecha",ONA,3,5.1,924
21335,Double Circle,"Sci-Fi, Super Power",ONA,6,5.08,4249
8957,Susume! Gachimuchi Sankyoudai,Comedy,ONA,1,5.07,132
8968,Shogi Hour,"Comedy, Game, Parody",ONA,1,5.06,416
4266,Vie Durant,"Drama, Sci-Fi, Vampire",ONA,8,5.05,794
32293,Kerorinpasu,Music,ONA,1,5.02,98
32295,Ai Sky Tree 21,Action,ONA,1,5.0,137
24847,Ichigeki Sacchuu!! Hoihoi-san: Legacy,"Comedy, Sci-Fi",ONA,1,5.0,475
5602,Navia Dratp,"Fantasy, Music",ONA,5,4.96,281
33119,Tokyogurashi!,"Music, Parody",ONA,1,4.97,1331
33042,Zonmi-chan: Halloween☆Special Movie!,"Comedy, Horror",ONA,1,4.94,276
13541,Rui no Masaiban,Comedy,ONA,1,4.89,251
20955,Peeping Life: YouTuber-kun,Comedy,ONA,4,4.87,245
1102,Urda,"Action, Historical, Military, Sci-Fi",ONA,5,4.87,2248
32298,Nakanaori,"Action, Samurai",ONA,1,4.85,192
32288,Jingle,Fantasy,ONA,1,4.8,214
33276,Konnichiwa Onara Gorou,Comedy,ONA,1,4.76,483
13359,PistStar,Magic,ONA,1,4.74,266
16692,Jigoku Youchien,"Demons, Kids, School",ONA,12,4.73,1062
13793,Fashion no Hajimari,Comedy,ONA,1,4.7,352
8486,Kihei Senki Legacies,"Fantasy, Mecha",ONA,1,4.7,676
11691,Bloody Date,Horror,ONA,1,4.66,1891
8925,Kobe to Watashi,"Comedy, Slice of Life",ONA,1,4.62,869
31471,MILPOM★,"Comedy, Shoujo",ONA,Unknown,4.62,434
32467,Under the Dog: Anthea-chan,"Action, Comedy, Parody",ONA,1,4.62,2390
2475,6 Angels,"Action, Sci-Fi",ONA,6,4.59,1890
29971,Landmark,Dementia,ONA,1,4.56,109
33282,Arakure Junichi no Namida,Comedy,ONA,1,4.55,169
13543,Nantokashite Alguard,Comedy,ONA,1,4.55,211
11687,Pussycat,"Fantasy, Horror",ONA,1,4.49,2043
29973,Aya Hito Shiki to Iu na no Ishi Hata,Dementia,ONA,1,4.38,177
31685,Okaasan ni Naisho,"Comedy, Ecchi",ONA,1,4.38,308
11869,Bloody Night,"Horror, Psychological, Supernatural, Thriller",ONA,1,4.26,1292
20811,Maid of the Dead,"Comedy, Horror",ONA,1,4.26,1595
31687,◯,"Dementia, Music",ONA,1,4.22,448
29954,Embah,Dementia,ONA,1,4.17,222
31689,Requiem (ONA),Dementia,ONA,1,4.11,334
29978,001,Comedy,ONA,1,4.0,916
22377,Wonder Momo,"Action, Game, Martial Arts, School",ONA,5,3.9,3218
29979,Petting a Dog,Slice of Life,ONA,1,3.88,375
31686,Shigeru,"Comedy, Dementia",ONA,1,3.86,411
16606,C.L.A.Y.,Horror,ONA,1,3.84,1104
29995,The Embryo Develops into a Fetus,Dementia,ONA,1,3.76,727
7617,The Wash Bird of the Wash Island,"Comedy, Fantasy",ONA,1,3.75,312
16602,Dead Girl Trailer,"Horror, Parody, Supernatural, Thriller",ONA,1,3.74,910
8689,Born by Myself,Psychological,ONA,1,3.73,935
16604,Pinky,"Comedy, Horror",ONA,1,3.71,1254
11689,CCW: Crazy Clay Wrestling,Sports,ONA,1,3.68,1030
11915,Within the Bloody Woods,Horror,ONA,2,3.65,1099
16610,No Littering,"Comedy, Horror",ONA,1,3.62,2018
32294,Ai (ONA),Romance,ONA,1,3.6,332
11883,Nendo no Tatakai 2,"Comedy, Fantasy",ONA,1,3.46,1042
11897,Nendo no Tatakai,"Comedy, Fantasy",ONA,1,3.36,1174
32894,Love Bites,Horror,ONA,1,3.33,537
16608,Shitcom,"Comedy, Romance",ONA,1,2.93,8126
31634,Kokuhaku,Horror,ONA,1,2.67,816
33500,Acerola-chan,Comedy,ONA,3,5.0,52
24989,Agukaru: Play with Ibaraki-hen,"Magic, Slice of Life, Supernatural",ONA,20,4.81,171
30732,Agukaru: Play with Ibaraki-hen Episode 0,"Magic, Slice of Life, Supernatural",ONA,1,4.8,128
31164,Aloha! Youkai Watch: Rakuen Hawaii de Geragerapou!!,"Kids, Slice of Life, Supernatural",ONA,Unknown,5.4,205
33704,AOTU Shijie,"Action, Adventure, Fantasy, Sci-Fi",ONA,Unknown,6.0,79
24809,Arigatou Kumanofu,Comedy,ONA,11,4.0,69
30152,au x Rope,"Comedy, Slice of Life",ONA,3,3.67,67
26013,Backkom Mission Impossible,"Comedy, Kids, Parody",ONA,2,6.11,97
26017,Backkom Specials,"Comedy, Kids, Super Power",ONA,8,6.23,93
33708,Baku Tech! Bakugan Gachi: Tokubetsu-hen,"Action, Game, Shounen",ONA,1,5.93,111
30093,Ball yo Doko e Yuku,Comedy,ONA,1,3.89,114
33940,Best Care Group,"Drama, Slice of Life",ONA,3,5.19,38
6568,Bokura no Saibanin Monogatari,School,ONA,1,4.93,214
33273,Bouningen Weekend,Slice of Life,ONA,20,4.87,68
29743,Buonomo,Slice of Life,ONA,13,6.0,48
29742,Butazuka,Slice of Life,ONA,13,5.2,44
33863,Cakes,Comedy,ONA,Unknown,2.58,56
29821,Channel 5.5,"Comedy, Parody",ONA,4,5.32,196
29861,Channel 5.5 3rd Season Prologue,Comedy,ONA,1,4.91,155
29820,Channel 5.5 4th Season,"Comedy, Parody",ONA,4,5.13,191
29862,Channel 5.5 4th Season Prologue,Comedy,ONA,1,4.81,157
29860,Channel 5.5 Prologue: Shin Bangumi Start!,Comedy,ONA,1,4.71,135
33703,Chao Shen Youxi,"Action, Fantasy, Game",ONA,25,6.5,34
33862,Chichi Kaeru,Drama,ONA,1,4.56,41
33859,Chicken Papa,Comedy,ONA,1,3.0,45
31749,Chou Kidougai-ku: Kashiwa-no-Ha,Mecha,ONA,3,4.86,475
34409,Chuuko Video-ya no Onna Tenin X,"Comedy, Shounen",ONA,1,5.75,75
19695,Clover 4/3,"Drama, School",ONA,24,7.43,163
13501,Cofun Gal no Coffy,"Comedy, Historical, Parody",ONA,10,4.45,75
29749,Convenience Store Senki Purin-tai,Comedy,ONA,8,4.48,59
33661,Crayon Shin-chan Gaiden: Alien vs. Shinnosuke,"Comedy, Ecchi, Kids, Sci-Fi, Space",ONA,13,6.83,429
33534,Curly,Comedy,ONA,1,4.7,54
8258,Damen&#039;s Walker,"Comedy, Romance",ONA,12,5.88,141
15971,Dasshutsu Gasshapon,"Historical, Sci-Fi",ONA,10,4.27,121
34060,Dead World,Horror,ONA,Unknown,3.89,302
29605,Double Hard,"Action, Martial Arts",ONA,Unknown,6.53,177
33986,Elite Banana Banao,"Comedy, Parody, Slice of Life",ONA,Unknown,6.29,72
34140,Eyedrops,Space,ONA,4,4.83,65
29395,Fafa Movie,Slice of Life,ONA,2,3.81,91
33759,Feng Wei Ying Xiong,"Action, Fantasy",ONA,12,7.19,53
33536,Fly,Fantasy,ONA,1,3.73,47
32058,Four Seasons: Fuuka to Nanami,Cars,ONA,1,4.52,162
26347,From Osaka with Cheer!,Slice of Life,ONA,4,4.33,109
33864,Fujilog (ONA),"Comedy, Music",ONA,2,3.58,42
33872,Fujinkoron-senpai,Comedy,ONA,1,4.4,64
30556,Funassyi to Yukaina Kyoudai,"Comedy, Kids",ONA,Unknown,4.8,57
24355,Gaia Getter A-kun,"Comedy, Kids, Sci-Fi, Space",ONA,2,3.48,83
32581,Gaza: Changing the World,"Drama, Supernatural",ONA,1,5.14,94
34464,Gijinka de Manabo!,"Comedy, Sci-Fi",ONA,1,5.29,25
28733,Ginga Tetsudou 999 (ONA),"Adventure, Drama, Sci-Fi, Space",ONA,6,6.47,291
34205,GJ8 Man,"Comedy, Supernatural",ONA,Unknown,5.0,53
19169,Go! Go! Kadendanshi,"Action, Seinen",ONA,78,5.25,136
23857,Go! Go! Kadendanshi 2nd Season,"Action, Seinen",ONA,78,5.25,82
31505,Go! Samurai,"Action, Samurai",ONA,1,6.6,108
30796,Gokudou Sakaba Denden: Gokudou Daisensou Gaiden,Comedy,ONA,3,5.5,60
10323,Golden Kids,"School, Sports",ONA,2,4.61,138
30106,Graphillion: Kazoeage Oneesan wo Sukue,Kids,ONA,1,3.75,87
24053,Gunners,"Action, Mecha",ONA,1,4.51,102
18353,Hadakya no Otonosama,"Kids, Slice of Life",ONA,2,3.34,104
29972,Hakuchuu Meikyuu,Dementia,ONA,1,3.02,99
19495,Hakusai Anime,"Comedy, Romance, School, Slice of Life",ONA,3,6.56,260
20873,Hana no Zundamaru,"Comedy, Martial Arts, Parody",ONA,8,5.1,145
22953,Hana no Zundamaru: Junk,"Comedy, Martial Arts, Parody",ONA,3,3.96,96
18389,Heisei Policemen!!,"Comedy, Police",ONA,6,5.78,147
4417,Hennako-chan,Comedy,ONA,6,6.04,129
34222,Higanjima X,"Fantasy, Horror, Seinen, Vampire",ONA,12,5.14,160
32892,Himitsukessha Taka no Tsume GT,"Comedy, Parody, Super Power",ONA,Unknown,5.14,80
13433,himitsukesshatakanotsume.jp,"Comedy, Parody, Super Power",ONA,78,6.1,101
26009,His Lipstick,"Comedy, Kids",ONA,1,5.31,60
32665,Historical,"Adventure, Historical",ONA,Unknown,5.58,202
32636,Hokori Inu no Hanashi,,ONA,1,4.36,51
5207,Hokuro Kyoudai Full Throttle!!!!,Comedy,ONA,7,3.97,127
30058,Hong Ling Jin Xia,"Action, School",ONA,1,5.85,106
33396,Hua Jiang Hu Zhi Bu Liang Ren,"Adventure, Drama, Historical, Martial Arts, Romance",ONA,54,8.0,59
33305,Hua Jianghu Zhi Ling Zhu,"Action, Drama, Fantasy, Historical, Martial Arts",ONA,41,7.57,171
32831,Hungry to Win,"Action, Sports",ONA,1,4.43,97
32254,Ijigen Gattai Mojibakeru Z,"Game, Kids",ONA,1,5.35,59
3973,Ikuze! Gen-san,Comedy,ONA,24,6.24,125
34179,Ima no Watashi ni Dekiru Koto...,Sci-Fi,ONA,2,5.4,234
24051,Interior,"Adventure, Comedy",ONA,1,5.06,94
25109,Inuyama Kamiko no Kireigoto ja Owaranai!,Slice of Life,ONA,2,4.8,107
33387,Ippou Nippon Mukashibanashi,"Comedy, Fantasy",ONA,12,4.22,63
28427,Isobe Isobee Monogatari: Ukiyo wa Tsurai yo,"Comedy, Historical",ONA,Unknown,5.58,115
31903,Isobe Isobee Monogatari: Ukiyo wa Tsurai yo (2015),"Comedy, Historical, Shounen",ONA,Unknown,6.0,197
34121,Itsumo Kokoro ni Ho,"Music, Slice of Life",ONA,1,4.86,63
30954,Jakusansei Million Arthur,"Comedy, Fantasy",ONA,Unknown,6.61,372
32707,Jewelpet: Attack Chance!?,"Comedy, Fantasy, Magic, Shoujo",ONA,Unknown,5.89,234
20835,Joshikousei Nobunaga-chan!!,"Comedy, Ecchi, School",ONA,10,5.96,473
29752,JU Chuuko Jidousha Hanbaishi x Peeping Life,"Comedy, Slice of Life",ONA,2,3.59,123
33867,Kabi Usagi,Comedy,ONA,Unknown,6.4,47
33870,Kabi Usagi: Game Center,Comedy,ONA,1,4.17,39
33869,Kabi Usagi: Hikouki,Comedy,ONA,1,3.92,38
33868,Kabi Usagi: Kaichuu,Comedy,ONA,1,4.17,36
31599,Kaette Kite yoo Toyama kara,Comedy,ONA,Unknown,4.17,51
34006,Kakuchou Shoujo-Kei Trinary,Mecha,ONA,Unknown,7.5,401
30154,Kamiusagi Rope (ONA),"Comedy, Slice of Life",ONA,Unknown,6.0,49
13831,Kamiusagi Rope 3 (ONA),"Comedy, Slice of Life",ONA,3,5.76,94
13823,Kamiusagi Rope Movie Episode 0,"Comedy, Slice of Life",ONA,1,4.92,102
13825,Kamiusagi Rope x au Collaboration,"Comedy, Slice of Life",ONA,Unknown,5.2,101
24977,Kana Kana Kazoku,Comedy,ONA,Unknown,5.11,98
31604,Kana Kana Kazoku Shorts: Naru Haya Kakusan Kibou,Comedy,ONA,6,4.38,53
30442,Kana Kana Kazoku x Himitsukessha Taka no Tsume Collaboration Film,Comedy,ONA,1,4.45,71
31605,Kana Kana Kazoku: Kakusan Mare Bo ! 1-Wa-5-wa oo Matome Koukai… Ka na?,Comedy,ONA,1,5.11,44
31603,Kana Kana Kazoku: Rika in Wonderland,Comedy,ONA,1,4.25,57
30443,Kana Kana Kazoku: Shinnen no Goaisatsu,Comedy,ONA,1,3.74,84
30444,Kana Kana Kazoku: Stop Rubella,Comedy,ONA,1,4.14,71
24049,Kanai,Mecha,ONA,1,4.12,132
30435,Kankou Taisen Saitama: Sakuya no Tatakai,,ONA,4,4.24,103
24047,Kaseki Dorobou to Kyouryuuseki,"Adventure, Kids",ONA,1,5.59,107
22595,Kimezou no Kimarimonku Ja Kimaranee.,Comedy,ONA,12,4.91,64
22597,Kimezou no Kimarimonku Ja Kimaranee. Featuring Sabu-Otoko,Comedy,ONA,12,5.0,57
32408,"Kinyoru, Abe Reiji: Heikinteki na Salaryman no Ijou na Nichijou (ONA)","Cars, Comedy",ONA,2,4.31,75
33858,Kissaten Soudou,Comedy,ONA,1,3.46,34
33915,Kitty-chan wo Sagase! Toyama-shi Stamp Rally,Comedy,ONA,1,4.25,64
34120,Kizuna (ONA),Drama,ONA,1,5.13,31
28885,Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www (TV): Heroine Kentei,"Comedy, Fantasy",ONA,11,4.78,91
23733,Kosys! Kochira Keihime Tetsudou: Kouhou System-ka,"Comedy, Slice of Life",ONA,2,4.6,189
33854,Kosys! Lite: Tsuyoku Suishou Bansaku no Sunglasses - Password Tsukai-mawashi no Jutsu,"Comedy, Slice of Life",ONA,1,5.4,48
33226,Kotowaza Gundam-san,"Comedy, Mecha, Parody",ONA,17,6.13,200
17563,Koutetsu no Vendetta Episode 0,"Action, Mecha, Military, Sci-Fi",ONA,1,6.09,257
33528,Kubbe Kort Animasjon,Fantasy,ONA,24,5.64,44
33527,Kubbe no Ongakukai,"Fantasy, Music",ONA,1,4.62,55
28151,Kujakuou: Sengoku Tensei,"Action, Demons, Historical, Supernatural",ONA,1,4.33,181
29603,Kurokan,Sports,ONA,Unknown,6.64,120
18773,Kuwagata Tsumami,Comedy,ONA,84,6.5,68
22421,Licca-chan to Mahou no Kuni,"Fantasy, Kids",ONA,7,4.38,72
33443,Luo Xiao Hei Zhan Ji,"Comedy, Supernatural",ONA,Unknown,7.4,73
33755,Ma Shen,"Drama, Game",ONA,Unknown,6.0,306
30094,Majin Sentai Death Ranger: Ubawareta Pudding!,"Action, Comedy",ONA,1,3.79,111
32059,Master of Torque 3,"Action, Sci-Fi",ONA,1,4.83,167
30781,Matsubara-kun,Comedy,ONA,5,4.59,84
33843,Matsubara-kun: Mackie E no Ouen Message,Comedy,ONA,1,3.38,48
27951,Mattsu to Yanma to Moburi-san 2: Suigun Otakara to Nazotoki no Shimajima,"Fantasy, Magic",ONA,1,4.95,168
32251,Mirai e no Kakehashi: Bridge for Future,Slice of Life,ONA,6,5.18,282
33602,Mo Jing Lieren,"Adventure, Fantasy",ONA,26,7.5,49
33603,Mo Jing Lieren 2nd Season,"Adventure, Fantasy",ONA,26,7.0,37
33604,Mo Jing Lieren 3rd Season,"Adventure, Fantasy",ONA,Unknown,7.25,58
33225,Mobile Suit Gundam-san (ONA),"Comedy, Mecha, Parody",ONA,15,6.19,217
23881,Momon&#039;s Sand Witch,"Comedy, Kids",ONA,8,4.82,116
25547,Momon&#039;s Sand Witch Bangai-hen: Tanu no Kyuujitsu,"Comedy, Kids",ONA,1,3.78,71
23885,Momon&#039;s Sand Witch Episode 0,"Comedy, Kids",ONA,1,5.0,91
22671,Momoya x Peeping Life: Go en Desu yo! II,"Comedy, Slice of Life",ONA,5,5.15,169
24045,Monster ni Natta Domerica,"Action, Fantasy",ONA,1,4.94,146
31369,Mori no Ongakudan,"Comedy, Music",ONA,Unknown,4.92,93
31639,Mr. Shape: High Touch Taisou,"Kids, Music",ONA,1,4.11,65
33694,Mukidashi no Koushi,"Comedy, Music",ONA,1,4.0,83
33537,My Home,Slice of Life,ONA,1,5.14,45
8959,Nanchatte!,"Comedy, Parody",ONA,2,4.06,126
33861,Nani no Yaku ni Mo Tatanai Karappona Hanashi,Comedy,ONA,2,3.5,33
33266,Nanocore,Sci-Fi,ONA,10,6.17,163
33271,Nanocore 2nd Season,"Action, Sci-Fi",ONA,Unknown,5.33,163
33279,Nanocore: NG Scenes - Nano&#039;s Daily Life,"Comedy, Sci-Fi",ONA,2,4.5,62
29851,Nekoronde Mite ne.,Comedy,ONA,14,3.43,54
30647,Nemuranu Machi no Cinderella: Hirose Ryouichi - Memorial Date,Romance,ONA,1,5.24,255
18577,Noobow: Na Kokoro,"Kids, Slice of Life",ONA,52,5.6,60
24773,Norasco,"Comedy, Slice of Life",ONA,Unknown,4.75,93
33283,Nude Batter Tetsuo,"Comedy, Sports",ONA,1,3.83,106
31057,Onaka Hime,Fantasy,ONA,3,4.5,175
28185,Oniku Daisuki! Zeushi-kun 2nd Season,Comedy,ONA,6,5.05,92
32666,Oniku Daisuki! Zeushi-kun: Suteki na Hamburger,Comedy,ONA,1,4.31,63
33154,Osiris no Tenbin: Season 2,"Drama, Supernatural, Thriller",ONA,11,6.08,250
30905,Owanko,Comedy,ONA,7,5.17,65
33122,Pâtisserie no Monster,Slice of Life,ONA,4,4.61,100
29729,Peeping Life x IODATA: Quiz!! Input Output,Comedy,ONA,8,3.72,117
33789,Peeping Life x Sanyo,"Comedy, Slice of Life",ONA,4,4.73,101
22635,Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland ONA,"Comedy, Parody",ONA,4,4.12,120
29393,Pinky Monkey no Umareta Hi,Adventure,ONA,1,4.4,70
29397,Pinky Monkey x FaFa Collaboration Animation: At Afternoon of Sunny Day,Slice of Life,ONA,1,4.12,82
29391,Pinky Wakuwaku Tabi Stroll,Slice of Life,ONA,7,3.59,87
31667,Ponkotsu Quest: Maou to Haken no Mamono-tachi,"Comedy, Fantasy",ONA,Unknown,3.0,48
31647,Ponkotsuland Saga,"Comedy, Parody",ONA,1,3.41,140
27465,Pororo Hanguk-e Wass-eoyo,"Adventure, Kids",ONA,1,4.55,64
22593,Potecco Babies (2011),Comedy,ONA,12,4.85,118
34118,Pride,Slice of Life,ONA,1,4.89,35
24811,Prison Bear,Comedy,ONA,1,3.39,92
32385,Project HAL,"Action, Mecha",ONA,3,5.96,201
33278,Qin Shiming Yue Tebie Pian: Di Zi Jiang Xi,"Action, Fantasy, Historical, Martial Arts",ONA,1,5.81,107
33258,Qin Shiming Yue Zhi: Guoqing Tebie Pian,"Action, Comedy, Fantasy, Historical, Martial Arts",ONA,1,3.69,96
29936,Qin Shiming Yue Zhi: Junlin Tianxia,"Action, Fantasy, Historical, Martial Arts",ONA,Unknown,7.46,208
29937,Qin Shiming Yue Zhi: Luosheng Tangxia,"Action, Fantasy, Historical, Martial Arts",ONA,1,6.05,131
29935,Qin Shiming Yue Zhi: Tian Xing Jiu Ge,"Action, Fantasy, Historical, Martial Arts",ONA,3,7.07,194
33761,Qui Shui Yi Yun,"Horror, Mystery, Supernatural",ONA,12,7.25,83
32219,Raldessia Chronicles,"Action, Adventure",ONA,1,5.03,81
9536,Robin-kun to 100 nin no Otomodachi,"Comedy, Kids",ONA,13,5.22,163
31302,Robo to Shoujo (Kari): Oshirase Gekijou (Kari),"Comedy, Sci-Fi",ONA,5,3.81,127
33535,Runningman,Slice of Life,ONA,1,4.7,48
32559,Ryuuzou to Shichinin no Kobun-tachi x Frogman,Comedy,ONA,5,4.29,41
33856,"Saitama-ken Zaijuu, Fujiyama Osamu, 33-sai, Mushoku (NEET).: Fujilog Nyuumon-hen",Comedy,ONA,25,6.0,31
33860,Saru Kani Gassen (Yokoku),Historical,ONA,1,2.84,38
32734,"Satto Anshin, SAT x Peeping Life","Comedy, Slice of Life",ONA,3,4.07,66
10850,Seibu Tetsudou Ekiin Tako-chan,"Comedy, Parody, Police, Slice of Life",ONA,12,4.12,99
33163,Seishain Cyborg 003,Comedy,ONA,2,4.39,155
26007,SheepWolf,"Comedy, Kids",ONA,1,4.54,65
33760,Shen Ming Zhi Zhou,"Adventure, Fantasy",ONA,12,7.0,52
33193,Shi Wan Ge Leng Xiaohua,"Comedy, Parody",ONA,12,6.67,114
33194,Shi Wan Ge Leng Xiaohua 2nd Season,"Comedy, Parody",ONA,13,6.33,77
33196,Shi Wan Ge Leng Xiaohua Di 3rd Season,"Comedy, Parody",ONA,Unknown,7.08,144
33801,Shiguang Guiyu,"Drama, Supernatural",ONA,10,7.0,188
22657,Shin Seikimatsu: Yatsuto no Souguu,"Comedy, Sci-Fi",ONA,5,4.9,73
14069,Shinjuku Shin-chan: Yoiko no Koutsuu Anzen,Kids,ONA,1,4.61,104
26159,Shinken Seminar Koukou Kouza,"School, Shounen",ONA,1,6.06,149
33415,Shiritsu Liyon Gakuen,"Comedy, School",ONA,Unknown,5.75,57
22683,Shiroishi no Yousei Pichi,"Fantasy, Historical, Kids",ONA,3,4.53,104
29741,Shitamachi Alien PapiPipiPupi,Sci-Fi,ONA,13,7.0,43
33855,Show By Rock!! x Joysound,"Comedy, Music",ONA,Unknown,6.32,704
33757,Shuang Yue Zhi Chengi,"Military, Sci-Fi",ONA,12,5.75,81
11611,Shuukan Shimakou Special,Comedy,ONA,1,5.09,97
30013,Super Short Comics,"Comedy, Parody",ONA,8,5.15,260
22845,Suzu 3 Tarou,"Comedy, Kids",ONA,24,6.25,44
30153,Takarakuji x Rope,"Comedy, Slice of Life",ONA,5,3.57,63
32142,Takemoto Denki x Peeping Life,"Comedy, Slice of Life",ONA,1,4.22,85
32149,Tatsunoko Pro x Peeping Life,"Comedy, Slice of Life",ONA,2,5.0,75
29151,Tezuka Osamu Monogatari,Historical,ONA,10,4.86,69
18919,The Midnight★Animal,"Action, Seinen, Supernatural",ONA,12,3.29,195
28591,Timbre A to Z,Music,ONA,26,3.98,188
33525,Tokyo 2164,Sci-Fi,ONA,1,3.27,59
33702,Tong Zhi Zhe,"Adventure, Horror",ONA,10,6.5,85
32144,Toshi Souzou Gakubu Shoukai,Slice of Life,ONA,Unknown,5.92,127
12341,Trip Trek,"Adventure, Comedy, Fantasy",ONA,4,3.64,115
21509,Trip Trek (2010),"Adventure, Comedy, Fantasy",ONA,8,5.0,73
33086,Uchuu Neko: Mardock no Bouken,"Adventure, Comedy, Space",ONA,4,3.82,70
34453,Uma Musume: Pretty Derby,Action,ONA,1,6.64,75
32639,Usaband,Music,ONA,1,4.32,41
21713,Usagi no Mofy,Kids,ONA,13,5.36,72
33787,Usamaru,Comedy,ONA,12,5.0,54
32637,Usawaltz,"Dementia, Music",ONA,1,4.67,60
33916,Wanwanwan Coin,Comedy,ONA,15,4.56,37
33791,Warui no wo Taose!! Salaryman Man,"Comedy, Parody",ONA,1,5.04,74
33776,"Watashitachi, Luck Logic-bu! 2","Comedy, School",ONA,Unknown,5.85,323
33429,Wingcle Bear Hamkkehaneun Lomentig Hwaiteudei,Magic,ONA,1,3.68,49
33357,Wo Jiao Bai Xiaofei,"Action, Comedy, Horror",ONA,39,7.2,163
33758,Wu Geng Ji,"Action, Fantasy, Historical, Martial Arts, Supernatural",ONA,Unknown,7.18,121
22757,X Maiden,"Comedy, School, Slice of Life",ONA,8,4.58,372
24839,X Maiden: Izakaya Tamaki,Comedy,ONA,7,4.21,100
32933,Xiao Yeyou,"Comedy, Fantasy, Kids",ONA,1,4.0,50
32642,Yanesenondo,Music,ONA,1,4.07,59
32644,Yaseruyagi,,ONA,1,3.42,30
21277,Yawaraka Atom,"Comedy, Parody",ONA,7,4.5,69
21275,Yawaraka Sensha,Comedy,ONA,53,4.0,85
7646,Yawarakame♥,"Comedy, Kids",ONA,26,5.08,276
33764,Ying Xiong Bie Nao,"Action, Fantasy",ONA,13,7.25,61
33762,Yong Zhe Da Mao Xian,"Adventure, Fantasy",ONA,26,8.0,78
33763,Yong Zhe Da Mao Xian 2nd Season,"Adventure, Fantasy",ONA,26,7.0,47
15657,Yuke! Shouei-kun,Comedy,ONA,6,3.67,86
29751,Yurumi to Shimeru,"Comedy, Sci-Fi",ONA,1,5.25,55
31838,Ze Tian Ji,"Action, Adventure, Fantasy",ONA,13,6.8,180
33571,Zenryoku Yobikou 5.5 Seminar,"Comedy, Parody, School",ONA,9,5.0,46
33570,Zenryoku Yobikou 5.5 Seminar Prologue,"Comedy, Parody, School",ONA,1,4.73,62
33339,Zhongguo Jingqi Xiansheng,"Comedy, Supernatural, Thriller",ONA,63,6.96,386
32733,ZIP! x Peeping Life TV: Cool Japan Saizensen,"Comedy, Slice of Life",ONA,5,5.38,60
32557,Zombie Clay Animation: I&#039;m Stuck!!,"Comedy, Horror",ONA,4,4.33,72
30090,Zombie Ehon,Comedy,ONA,1,3.54,86
33736,After School,School,ONA,Unknown,,147
32152,Closers: Side Blacklambs,"Fantasy, Game",ONA,12,,2306
34346,Dam Keeper no Nakama-tachi,Fantasy,ONA,10,,70
33735,Locker Room,Sports,ONA,Unknown,,162
34391,Mobile Suit Gundam Thunderbolt 2nd Season,"Action, Drama, Mecha, Military, Sci-Fi, Space",ONA,Unknown,,2040
33473,Tokyo Futago Athletic,"Comedy, Sports",ONA,8,,75
34022,Whistle! (ONA),"School, Shounen, Sports",ONA,Unknown,,381
17371,Natsuyasumi.,"Hentai, Yaoi",ONA,3,6.02,4388
5101,Doutei Kawaiya,Hentai,ONA,1,5.67,787
30663,Docchi mo Maid,"Action, Comedy, Ecchi, Yuri",ONA,1,5.15,223
