anime_id,name,genre,type,episodes,rating,members
12683,Yumeyume,Music,Music,1,6.42,915
21861,Airy Me,"Dementia, Drama, Horror, Music",Music,1,6.4,1561
32264,Dear Brave,"Music, Romance",Music,1,6.38,522
10132,Jin Sheng Yuan,Music,Music,1,6.38,406
32233,MitchiriNeko March,Music,Music,1,6.37,126
20365,Another: Misaki Mei - Shizuka ni,Music,Music,1,6.36,10775
20929,Galo Sengen,Music,Music,1,6.34,586
33326,Aftermath,"Drama, Military, Music",Music,1,6.33,258
6215,Dr.,"Action, Adventure, Magic, Music, Sci-Fi, Super Power",Music,1,6.31,1616
25641,Monotonous Purgatory,Music,Music,1,6.3,515
25495,fake!fake!,Music,Music,1,6.28,548
29123,World Calling,Music,Music,1,6.28,578
23365,By Your Side,Music,Music,1,6.27,550
4129,Mahou no Tenshi Creamy Mami: Curtain Call,"Comedy, Music, Shoujo",Music,1,6.27,298
7415,Mukougaoka Chisato wa Tada Mitsumeteita no Datta,Music,Music,1,6.27,794
12121,Towa no Kizuna,Music,Music,1,6.25,1692
3506,Connected,"Dementia, Music, Sci-Fi",Music,1,6.24,2697
28433,Baymax,"Drama, Music, Sci-Fi, Slice of Life",Music,1,6.23,651
3642,Shina Dark: Kuroki Tsuki no Ou to Souheki no Tsuki no Himegimi,"Ecchi, Fantasy, Harem, Music",Music,4,6.23,3730
30168,Miss Monochrome: Watashi dake no Monogatari,Music,Music,1,6.22,1634
8312,Piece,Music,Music,1,6.22,1143
19235,"Dance, Dance, Dance","Fantasy, Music",Music,1,6.2,376
1926,Jishu Seisaku Movie Binchou-tan,"Music, Slice of Life",Music,1,6.2,1781
14359,Vocaloid China Project Senden Animation,"Fantasy, Music",Music,5,6.19,1582
8446,SAI: Part 1 / Revolving... to the Core,"Fantasy, Music",Music,1,6.18,306
3818,Soratobu Toshi Keikaku,"Music, Sci-Fi",Music,1,6.18,1163
4689,Kaze no Toori Michi,Music,Music,1,6.17,1902
32826,Yuuki no Baton,Music,Music,1,6.16,549
20855,Bacterial Contamination,"Dementia, Horror, Music",Music,1,6.15,1643
4126,Mahou no Tenshi Creamy Mami: Lovely Serenade,Music,Music,1,6.15,385
32343,Subarashii Sekai,"Fantasy, Music",Music,1,6.15,165
3525,Extra,"Action, Dementia, Horror, Music, Sci-Fi",Music,1,6.14,2401
32747,Fake Style II,Music,Music,1,6.14,82
28715,Rusty Nail,"Action, Music, Sci-Fi",Music,1,6.14,417
8939,Bohemian Rhapsody,"Music, Sci-Fi, Space",Music,1,6.13,3005
32745,Fake Style,Music,Music,1,6.13,85
23483,Decorator,Music,Music,1,6.12,880
10691,Downloader,Music,Music,1,6.12,3680
8921,Believe,"Action, Music, Super Power",Music,1,6.11,616
32600,Kanojo wa Zombie,"Music, Romance",Music,1,6.11,387
24109,Tooryanse,"Music, Supernatural",Music,1,6.11,305
31977,Hanabi,"Drama, Music, Romance, Slice of Life",Music,1,6.1,162
27789,Yodaka no Hoshi (Music),"Drama, Fantasy, Music, Slice of Life",Music,1,6.1,478
10799,Chime,Music,Music,1,6.09,3125
19521,GAME OVER feat. Hatsune Miku,Music,Music,1,6.08,1400
32338,Yes! BanG_Dream!,Music,Music,1,6.06,353
15423,Antinotice,Music,Music,1,6.07,744
11543,Hate You,Music,Music,1,6.07,1222
32748,La Primavera,Music,Music,1,6.07,86
13195,"Misenai Namida wa, Kitto Itsuka","Fantasy, Music",Music,1,6.07,279
24179,Strobe Light,Music,Music,1,6.07,313
5263,Tomorrow&#039;s Song,Music,Music,1,6.07,507
29291,Behind a Smile,"Action, Demons, Music",Music,1,6.06,292
7953,Defend Love,"Adventure, Fantasy, Magic, Mecha, Music, Romance, Sci-Fi, Super Power, Supernatural",Music,1,6.06,1162
29778,Himitsu Spark,Music,Music,1,6.06,367
8667,Koi Hanabi,"Fantasy, Music",Music,1,6.06,235
10679,Maria†Holic: Run Run Riru Ran Ran Rara,"Comedy, Music",Music,1,6.06,2778
8724,Nobiro Nobiro Daisuki na Ki,"Fantasy, Music",Music,1,6.06,168
4158,Dore Dore no Uta,Music,Music,1,6.05,1658
30909,vivi,"Adventure, Fantasy, Music, Romance",Music,1,6.05,134
33236,Committed RED,Music,Music,1,6.03,140
11795,Forsaken,"Music, Vampire",Music,1,6.03,583
3685,4-Day Weekend,Music,Music,1,6.01,1712
32750,Ashita e Mukau Hito,Music,Music,1,6.02,105
32139,DušaN,"Music, Psychological",Music,1,6.01,419
9732,Full Moon Party,Music,Music,1,6.01,1020
20913,6♥Princess,"Magic, Music",Music,1,5.99,1807
4012,First Squad,"Action, Music",Music,1,5.99,4946
18643,Kita e: Pure Session,Music,Music,1,5.99,212
19727,Nexus,Music,Music,1,5.99,1884
3820,Space Station No.9,"Music, Sci-Fi",Music,1,5.99,1629
7518,Boku wa Kuma,"Kids, Music, Slice of Life",Music,1,5.98,985
19519,Dream Creator feat. GUMI,Music,Music,1,5.98,571
33911,Gakuen Handsome: Legend of Sexy,"Comedy, Music",Music,2,6.0,363
29770,Kikyuu,Music,Music,1,5.97,247
17693,Erementar Gerad: Aozora no Senki,Music,Music,1,5.96,759
19187,Fake Doll,Music,Music,1,5.96,893
32256,Mahou no Tenshi Creamy Mami: Zutto Kitto Motto,"Fantasy, Magic, Music, Romance, School, Sci-Fi, Shoujo",Music,1,5.96,129
8722,Ten no Kawa,"Fantasy, Music",Music,1,5.95,471
12101,Mahou Shoujo Lyrical Nanoha: Lyrical Toy Box,"Magic, Music",Music,1,5.94,1773
29707,Yume no Ukiyo ni Saitemina,Music,Music,1,5.94,397
17891,Namida no Tsubomi,"Music, Slice of Life",Music,1,5.93,144
24995,Moon Festa,Music,Music,1,5.92,103
32755,Gregorio,Music,Music,1,5.9,89
32853,7-kakan.,Music,Music,1,5.88,143
19185,HORIZON feat. Hatsune Miku,Music,Music,1,5.88,1297
31830,lilac (bombs Jun Togawa),Music,Music,1,5.88,175
29757,Mori no e,"Kids, Music",Music,1,5.87,202
19237,Nimrod,"Fantasy, Music",Music,1,5.88,296
9667,Super Speed,Music,Music,1,5.88,691
30199,Hakimono to Kasa no Monogatari,Music,Music,1,5.87,108
9502,Egao no Hana,Music,Music,1,5.86,670
31300,Irodorimidori: Change Our Mirai!,Music,Music,1,5.85,721
23029,Popful Mail,"Comedy, Fantasy, Music",Music,1,5.85,166
3821,Portable Kuukou,"Music, Sci-Fi",Music,1,5.85,1515
11511,Evidence,Music,Music,1,5.81,705
8659,I&#039;m Here with You,"Kids, Music",Music,1,5.81,327
21715,Makkuramori no Uta,Music,Music,1,5.81,117
33912,Gakuen Handsome: Haitoku no Lesson,"Comedy, Music",Music,2,5.79,316
17293,Love Like Aliens,"Action, Music, Sci-Fi",Music,1,5.8,567
22293,Mahou no Yousei Persia: Escape!,Music,Music,1,5.8,192
8669,Ano Koro no Namida wa,"Music, Slice of Life",Music,1,5.79,401
8628,Chains &amp; Rings,"Fantasy, Music",Music,1,5.79,687
32618,Hietsuki Bushi,"Fantasy, Music, Sci-Fi",Music,1,5.79,103
31252,"Korekarasaki, Nando Anata to.","Music, Slice of Life",Music,1,5.79,370
21055,Mission School,"Music, School",Music,1,5.79,243
8697,Mizutori,Music,Music,1,5.79,275
30234,1989,"Music, Space",Music,1,5.77,374
6667,Love to Live By,Music,Music,1,5.77,911
8660,Minarai Chameleon,"Comedy, Kids, Music",Music,1,5.77,140
31908,"Ai think so,",Music,Music,1,5.77,203
9361,Molly Star-Racer,"Mecha, Music",Music,1,5.76,914
30425,Wake Up! Dodo,Music,Music,1,5.76,140
19137,EDEN,Music,Music,1,5.75,1159
32761,Gekkou Shokudou,Music,Music,1,5.75,92
27793,It Girl,Music,Music,1,5.75,961
25639,Toilet no Kamisama,Music,Music,1,5.75,165
31880,B Who I Want 2 B,Music,Music,1,5.74,413
8704,Uchuu Hikoushi no Uta,"Fantasy, Kids, Music",Music,1,5.74,351
21089,Lost Forest,Music,Music,1,5.72,302
24199,Oosouji,Music,Music,1,5.73,346
17245,Christmas,"Music, Supernatural",Music,1,5.72,356
33910,Marine Bloomin&#039;,Music,Music,1,5.72,123
30576,Pareo wa Emerald,Music,Music,1,5.72,128
32781,Refrain,Music,Music,1,5.72,104
22469,Minihams no Kekkon Song,"Kids, Music",Music,1,5.71,147
6777,Densha Kamo Shirenai,Music,Music,1,5.7,528
9650,Dream C Club Pure Songs Clips,Music,Music,2,5.68,358
8626,Good Morning,"Music, Slice of Life",Music,1,5.68,1381
24321,Hoka Hoka Oden no Uta,Music,Music,1,5.68,394
23917,Sora wa Koko ni Aru,Music,Music,1,5.68,140
22093,Mayonaka wa Junketsu,"Action, Music",Music,1,5.67,162
24201,Rakugaki Picasso,Music,Music,1,5.67,310
19287,Reunion (Music),Music,Music,1,5.67,1229
15653,Stay the Same,"Kids, Music",Music,1,5.67,160
20857,Nebula feat. Hatsune Miku,Music,Music,1,5.66,1006
24197,E no Umakatta Tomodachi,Music,Music,1,5.65,360
13857,Souhaku Shisuferia,Music,Music,1,5.65,261
22411,Asa ga Kuru mae ni: Sasurai Version,"Music, Romance",Music,1,5.64,187
30534,Fen Qing,Music,Music,1,5.64,120
11189,Pair,Music,Music,1,5.64,675
29353,Kimi wa Tomodachi,"Adventure, Fantasy, Music",Music,1,5.63,99
33909,Marine Dreamin&#039;,Music,Music,1,5.63,126
12993,Sono Mukou no Mukougawa,Music,Music,1,5.62,267
22467,Minihams no Ai no Uta,"Kids, Music",Music,1,5.61,161
19239,Old City Ward,"Fantasy, Music",Music,1,5.6,278
18831,Rinkaku,"Dementia, Horror, Music",Music,1,5.6,606
31568,Wake Up,Music,Music,1,5.6,254
24181,3-Nen C-Gumi 14-Ban Kubozono Chiyoko no Nyuukaku,"Music, School",Music,1,5.59,385
7296,Michi (Music),Music,Music,1,5.58,431
24315,PoPo Loouise,"Kids, Music",Music,1,5.58,106
33578,Hungry Zombie Francesca!!,"Fantasy, Music",Music,2,5.57,242
23157,Kaze no Invitation,"Magic, Music",Music,1,5.57,229
32856,Sayonara Space Shuttle,"Music, Space",Music,1,5.57,93
24139,Tokyo Babylon: Vision,"Music, Supernatural",Music,1,5.57,499
32854,Fr/day Night,"Comedy, Music",Music,1,5.57,167
19481,Juujika You and I,"Mecha, Music, Sci-Fi",Music,1,5.56,244
8773,Nekko-kun,"Kids, Music",Music,1,5.56,185
9910,Shokichi Monogatari,"Kids, Music",Music,1,5.56,180
19217,And And,Music,Music,1,5.55,470
32749,Hizumu Realism,"Dementia, Music",Music,1,5.55,130
8752,Message Song,Music,Music,1,5.55,168
10941,Mushi no Tameiki,Music,Music,1,5.55,465
31641,Niedola,Music,Music,1,5.54,131
22473,Pi~hyara Kouta,"Kids, Music",Music,1,5.54,128
8696,Shiroi Michi,Music,Music,1,5.53,207
8731,Akai Boushi,"Music, Slice of Life",Music,1,5.52,389
8782,Hiyoko Gumo,"Fantasy, Kids, Music",Music,1,5.52,490
32346,makemagic,"Fantasy, Music",Music,1,5.52,178
29955,Insomniac,Music,Music,1,5.51,108
30428,Hikenai Guitar wo Hikundaze,Music,Music,1,5.49,217
8718,Itsumademo Tabibito,"Drama, Music",Music,1,5.48,226
32764,Sun Set Sun,Music,Music,1,5.48,93
15525,Bokura no Hero,Music,Music,1,5.47,202
24633,LolitA☆Strawberry in Summer,Music,Music,1,5.46,196
8772,Happy Weekend,"Kids, Music",Music,1,5.45,166
8717,Kumo ga Haretara,Music,Music,1,5.45,297
32789,Answer,"Music, Supernatural, Vampire",Music,1,5.44,103
29946,Orchestra,Music,Music,1,5.44,137
28355,Henna ABC,"Kids, Music",Music,1,5.4,103
32344,Nana-iro Megane,Music,Music,1,5.4,90
8679,Saboten ga Nikui,"Comedy, Kids, Music",Music,1,5.4,161
21717,Koisuru Niwatori,Music,Music,1,5.39,129
14023,R²: Rise R to the Second Power,Music,Music,1,5.39,240
30075,Yuki no Hi no Tayori,Music,Music,1,5.39,122
32811,Black Ocean,Music,Music,1,5.38,83
30160,Oppai ga Ippai,"Kids, Music",Music,1,5.38,104
25545,Tanu no Magical Holiday,"Kids, Music",Music,1,5.38,100
30162,Hone Hone Rock,"Kids, Music",Music,1,5.37,101
22471,Mirakururun Grand Purin!,"Kids, Music",Music,1,5.37,152
32767,Hane,Music,Music,1,5.36,97
15529,Wamono,Music,Music,1,5.36,224
8719,Donna Donna,"Music, Slice of Life",Music,1,5.35,206
9509,Yami no Purple Eye,"Horror, Music, Mystery, Psychological, Shoujo, Supernatural",Music,1,5.35,500
32813,2010,Music,Music,1,5.34,217
30433,Eat You Up/Bunny,Music,Music,1,5.34,116
12521,Tentoumushi no Otomurai,Music,Music,1,5.34,309
6856,Aoi Chou,Music,Music,1,5.33,810
29455,Cabbage UFO,"Kids, Music",Music,1,5.31,103
30076,Roba Chotto Suneta,Music,Music,1,5.3,107
11579,Jubilee,"Dementia, Music",Music,1,5.28,460
30430,Kimi wa Sou Kimeta,Music,Music,1,5.3,107
8681,Kitakaze Kozou no Kantarou,"Music, Samurai",Music,1,5.28,254
30241,Umo,Music,Music,1,5.28,107
8680,Fuyu no Yoru no Ohanashi,"Kids, Music, Slice of Life",Music,1,5.27,172
24861,Akaoni to Aooni no Tango,Music,Music,1,5.26,164
20725,"Lies, Lies.",Music,Music,1,5.26,185
28687,Poker,Music,Music,1,5.26,311
30073,Onaka no Ookina Ouji-sama,Music,Music,1,5.25,115
25549,Psychedelic Afternoon,Music,Music,1,5.25,462
31695,Goro-chan,"Kids, Music",Music,1,5.23,142
21833,Higenashi Gogejabaru,"Comedy, Fantasy, Kids, Music",Music,1,5.23,149
30405,Ishindenshin Shiyou,"Kids, Music",Music,1,5.23,129
22059,Kakumeiteki Broadway Shugisha Doumei,Music,Music,1,5.23,283
32790,Urmă (Zanzou),"Music, Supernatural, Vampire",Music,1,5.31,93
30077,Koro wa Yane no Ue,Music,Music,1,5.21,108
5017,Yume no Kakera,Music,Music,1,5.21,776
32803,Dreaming Pupa: Yumemiru Bokura,Music,Music,1,5.2,96
10584,Mononoke Dance,"Dementia, Music",Music,1,5.19,568
28197,Ofuro no Kazoe Uta,"Kids, Music",Music,1,5.19,130
8778,Avignon no Hashi de,"Kids, Music",Music,1,5.17,234
29107,Banana Mura ni Ame ga Furu,"Kids, Music",Music,1,5.16,113
30081,Shiawase no Uta,"Historical, Kids, Music",Music,1,5.16,96
8729,Omoide no Album,"Kids, Music, School, Slice of Life",Music,1,5.14,205
30074,Symphonic Variations,Music,Music,1,5.14,121
24843,Clarinet Kowashichatta,Music,Music,1,5.13,111
22427,Computer Obaachan,"Adventure, Comedy, Kids, Music, Sci-Fi, Space",Music,1,5.13,161
28897,Ganso Banana no Tamashii,"Kids, Music",Music,1,5.13,108
8732,Yuuki Hitotsu wo Tomo ni Shite,Music,Music,1,5.13,202
30431,Anata mo Robot ni Nareru feat. Kamome Jidou Gasshoudan,Music,Music,1,5.12,137
21891,Natsumi Step!,Music,Music,1,5.12,136
30424,Instant Music,Music,Music,1,5.1,164
8733,Tousan no Tsukutta Uta,"Fantasy, Music",Music,1,5.1,205
8645,Kitte no Nai Okurimono,"Kids, Music",Music,1,5.09,223
32765,Cherry Blossom (Music),Music,Music,1,5.08,113
23023,Peaceful Times (F02) Petit Film,Music,Music,1,5.07,1650
8730,Metropolitan Museum,"Fantasy, Kids, Music",Music,1,5.07,242
20707,&quot;0&quot;,Music,Music,1,5.06,1170
25533,Many Mary,Music,Music,1,5.04,153
5158,Noisy Birth,"Dementia, Music",Music,1,5.04,3279
14125,Otogi no Kuni no Birthday,"Kids, Music",Music,1,5.04,144
32804,Ainone,"Drama, Music",Music,1,5.03,136
8716,Arigatou Thank You,"Comedy, Kids, Music, Sci-Fi, Space",Music,1,5.03,291
7512,Dambo,"Fantasy, Music",Music,1,5.03,316
29902,A Play,Music,Music,1,5.02,185
22417,Quantum Leap,"Action, Music",Music,1,5.02,184
21831,Dracula no Uta,"Kids, Music, Vampire",Music,1,5.01,246
30427,Mr. Empty,Music,Music,1,5.01,92
8671,Raja Maharaja,"Music, Slice of Life",Music,1,4.97,183
15527,Hanabeam,Music,Music,1,4.95,290
32779,Anygedybudybombom,Music,Music,1,4.93,92
8604,Oshiri Kajiri Mushi,"Comedy, Music",Music,1,4.93,495
30104,Seichou Rap,Music,Music,1,4.93,105
22385,a_caFe,"Fantasy, Music",Music,1,4.91,343
19231,Jam,"Fantasy, Music",Music,1,4.91,343
18463,Sign,"Music, Sci-Fi",Music,1,4.91,192
29105,Aruite Mikka!,"Comedy, Kids, Music",Music,1,4.9,101
8751,Kaijuu no Ballad,"Comedy, Fantasy, Music",Music,1,4.89,281
8661,Chimuchimucheri ChimChimCheree,"Kids, Music, Slice of Life",Music,1,4.86,331
29871,Shinsei Kamattechan,"Music, Sci-Fi",Music,1,4.85,143
30429,Utsukushii,Music,Music,1,4.85,109
8646,44-hiki no Neko,"Kids, Music",Music,1,4.8,855
17151,Mogu Mogu,Music,Music,1,4.79,217
22415,Aoi Heya,"Fantasy, Music",Music,1,4.77,253
31501,Master Blaster,"Dementia, Music",Music,1,4.71,165
10585,Chuunen Punk,Music,Music,1,4.68,308
30092,Wakie Wakie,Music,Music,1,4.62,192
9056,Agitated Screams of Maggots,"Dementia, Horror, Music",Music,1,4.45,2921
33220,Natsu no Gero wa Fuyu no Sakana,"Dementia, Music",Music,1,4.45,147
29615,Oh Yoko!,"Dementia, Music, Romance",Music,1,4.44,337
18561,Mahou no Hiroba,Music,Music,1,4.43,182
10586,Cafe de Oni,Music,Music,1,4.4,381
33696,3D Onara Gorou ga Dance Dance Dance!!,"Comedy, Music",Music,1,4.39,624
13311,Henshin Gattai! 5 tsu no Atsuki Tamashii,"Music, Super Power",Music,1,4.19,269
31688,Tama Gura Abayo: Moki Yumokyu Superdeluxe,"Dementia, Music",Music,1,4.03,202
30860,Koumon-teki Juuku Ketsujiru Juke,"Comedy, Dementia, Music",Music,1,3.78,310
31874,2002-nen Harmoni Ondo,"Kids, Music",Music,1,4.77,79
24783,3-D Tengoku,Music,Music,1,4.06,117
32421,Aikodesho,"Kids, Music",Music,1,4.18,55
24999,Akai Jitensha,Music,Music,1,4.54,91
32778,Ame no Bus Stop-hen,Music,Music,1,3.67,74
33108,Anime Douyou,"Kids, Music",Music,Unknown,5.75,38
24785,Awate Tokoya,Music,Music,1,3.7,92
31662,Bary-san x Gospe Rats: Tonde Bary Bary Monogatari,Music,Music,1,4.67,58
32859,Boku wa Kimi wo Warawanai,Music,Music,1,5.4,80
33523,Boku wa Koko de Ikiteiku,"Kids, Music",Music,1,6.56,51
31882,Bokura Machi Bouzu!,"Kids, Music",Music,1,4.89,45
30202,Bucket no Ana,Music,Music,1,4.13,57
32760,Bungaku Shounen no Yuuutsu,"Drama, Music",Music,1,6.3,37
30164,Chiisana Kinomi,"Kids, Music",Music,1,4.42,86
33526,Choco to Watashi,"Kids, Music",Music,1,6.0,40
32762,Circles,Music,Music,1,4.79,34
24901,Cook no Polka,"Kids, Music",Music,1,3.43,102
32858,Dareka no Santa Claus,Music,Music,1,5.51,75
32422,Doukyuusei,"Kids, Music",Music,1,5.83,116
33062,Egao ni Dai Sekkin,"Kids, Music",Music,1,5.8,40
29357,Eien,"Drama, Fantasy, Music",Music,1,5.11,69
30163,Fuki to Hiyoko,"Kids, Music",Music,1,5.07,89
29179,Futago no Ookami Daibouken,"Kids, Music",Music,1,4.2,85
32322,Futari wa 80-sai,"Kids, Music",Music,1,4.67,43
32775,Gene,Music,Music,1,3.95,68
24905,Go-hiki no Kobuta to Charleston,Music,Music,1,4.0,85
29355,Grasshopper Monogatari,"Kids, Music",Music,1,4.18,65
33885,Hane (2016),Music,Music,1,5.24,66
32783,Happy Hour,Music,Music,1,4.24,69
20529,Harinezumi,Music,Music,1,5.34,125
34412,Hashiri Hajimeta bakari no Kimi ni,Music,Music,1,6.76,239
33059,Hawaiian Rock&#039;n Roll,"Kids, Music",Music,1,5.2,40
29181,Henna Ie!,"Kids, Music",Music,1,3.33,80
33217,Hikaru Genji: Paradise Ginga,"Music, Space",Music,1,4.4,74
33215,Hikaru Genji: Taiyou ga Ippai,"Adventure, Music",Music,1,3.73,59
33580,Hikaru no Gen-chan,"Historical, Kids, Music",Music,1,4.58,38
30161,Horoscope: Anata no Seiza,Music,Music,1,4.29,50
29451,Hoshi Uranai Kirakira,"Kids, Music",Music,1,4.25,91
32845,Ishitsubutsu Toriatsukaijo,"Drama, Music",Music,1,5.11,72
32800,Jijii: Owari no Hajimari,Music,Music,1,4.28,66
33886,Jikkyou Chuukei,"Dementia, Music",Music,1,4.31,52
32777,Jitensha-hen,Music,Music,1,3.53,67
30157,Joki Joki Tailor,"Kids, Music",Music,1,4.06,72
32092,Juicy Jungle,"Music, Sci-Fi",Music,1,3.56,63
32473,Kabocha no Oji-san,"Kids, Music",Music,1,4.75,38
30167,Kanashiki Mongoose,"Kids, Music",Music,1,3.36,90
29966,Katsuobushi Dayo Jinsei wa,"Kids, Music",Music,1,4.28,88
32420,Ken-chan,"Kids, Music",Music,1,4.75,37
29453,Kenka no Ato wa,"Kids, Music, Romance",Music,1,5.17,96
34286,KiyaKiya,Psychological,Music,1,5.67,26
32430,Kodanuki Ponpo,"Kids, Music",Music,1,4.86,62
32759,Kokuen,"Drama, Music",Music,1,4.52,76
31873,Kuro,"Kids, Music",Music,1,5.28,74
32784,Lina Poe Poe,Music,Music,1,3.93,69
32844,Love Will Find the Way Back Home,Music,Music,1,4.89,72
33907,Magical Music Train,Music,Music,1,3.53,61
